Número de proceso,Nombre de proceso,Tipo de proceso,Fecha de apertura,Estado,Unidad ejecutora
35-0029-LPR25,Servicio de Fiscalización y Control Domiciliario y Exámenes Preocupacionales,Licitación Privada,04/11/2025 16:00 Hrs.,Publicado,648
38/1-0417-LPU25,"Adquisición de tacos de madera de pino, tapas de madera blanda de pino y barras cuadradas.",Licitación Pública,05/11/2025 09:30 Hrs.,Publicado,978
46/24-0055-LPU25,ADQ. DE MADERAS P/ PUENTES BAILEY Y SEÑALES VIALES,Licitación Pública,13/11/2025 13:00 Hrs.,Publicado,777
40/5-0821-CDI25,MANTENIMIENTO Y REPARACIÓN DE AIRES ACONDICIONADOS,Contratación Directa,04/11/2025 08:00 Hrs.,Publicado,1797
40/28-0168-LPU25,"ADQUISICIÓN DE MATERIALES ELÉCTRICOS, DE TELEFONÍA E INFORMÁTICA, DE RADIOFRECUENCIA (VHF) Y SONIDO",Licitación Pública,05/11/2025 11:00 Hrs.,Publicado,866
38/18-0154-CDI25,ACTUALIZACIÓN DEL SIST DE VARIACION DEL AVANCE A LA INYECCION (VIT) DEL RHAI POR EXCLUSIVIDAD,Contratación Directa,03/11/2025 10:00 Hrs.,Publicado,1055
46/14-0443-CDI25,CONTRATACIÓN DEL SERVICIO DE R.T.O. PARA LAS UNIDADES DE LA D.N.V.  DEL 14º DTO. SAN LUIS,Contratación Directa,31/10/2025 14:00 Hrs.,Publicado,767
84/71-1774-LPR25,SERVICIO DE REPARACIÓN INTEGRAL DE EQUIPO DE REFRIGERACIÓN DE CÁMARA FRIGORÍFICA,Licitación Privada,10/11/2025 08:00 Hrs.,Publicado,1040
46/5-0444-CDI25,Servicio de fumigación - 5° Distrito Salta,Contratación Directa,14/11/2025 11:00 Hrs.,Publicado,758
67-0025-CDI25,Adquisición de Neumáticos para la flota vehicular del Instituto,Contratación Directa,10/11/2025 12:00 Hrs.,Publicado,1257
315-0013-CDI25,Suscripción FAX CARNE,Contratación Directa,31/10/2025 11:00 Hrs.,Publicado,604
38/38-1469-LPR25,ADQUISICION DE REACTIVOS Y COLORANTES PARA LABORATORIO DE ANATOMIA PATOLOGICA,Licitación Privada,06/11/2025 10:00 Hrs.,Publicado,979
84/71-0970-LPU25,"ADQUISICIÓN DE BOLSAS DE DORMIR, COLCHONETAS Y GUARDAPOLVOS PARA EL INSTITUTO.",Licitación Pública,07/11/2025 09:00 Hrs.,Publicado,1040
38/38-1470-LPR25,OBTENCION DE REACTIVOS Y CONSUMIBLES CON EQUIPO DE INMUNOHISTOQUIMICA EN COMODATO,Licitación Privada,06/11/2025 10:00 Hrs.,Publicado,979
84/5-1776-LPR25,ADQUISICION DE BIDONES DE AGUA PARA EL HMBB Y Cdo DE 3,Licitación Privada,03/11/2025 08:00 Hrs.,Publicado,1001
38/38-0419-LPU25,ADQUISICION DE MATERIAL RADIACTIVO DE USO IN VIVO O IN VITRO,Licitación Pública,06/11/2025 10:00 Hrs.,Publicado,979
30-0037-LPR25,Adquisición de chombas tácticas identificatorias,Licitación Privada,07/11/2025 10:30 Hrs.,Publicado,1264
40/52-0823-CDI25,Servicio de  Mantenimiento Correctivo de Aires Acondicionados para el IUA,Contratación Directa,05/11/2025 10:00 Hrs.,Publicado,1308
84/16-1777-LPR25,MANTENIMIENTO Y REPARACION DEL EDIFICIO DE LABORATORIO Y HEMOTERAPIA DEL HMRP - 2DO LLAMADO,Licitación Privada,31/10/2025 08:00 Hrs.,Publicado,1018
38/1-1472-LPR25,"Adq de lijadora de banda, atornilladores eléctricos y otros elementos afines.",Licitación Privada,04/11/2025 09:30 Hrs.,Publicado,978
84/135-0972-LPU25,ADQUISICIÓN DE CASCOS DE COMBATE DE CON PROTECCIÓN BALÍSTICA CORTE ALTO,Licitación Pública,03/11/2025 10:00 Hrs.,Publicado,1010
38/25-1474-LPR25,ADQUISICIÓN DE PRODUCTO HERBICIDA PARA AERÓDROMO DE BASE AERONAVAL PUNTA INDIO,Licitación Privada,06/11/2025 08:00 Hrs.,Publicado,1122
38/4-0420-LPU25,SERVICIO DE LIMPIEZA DE TANQUES PARA LAS UNIDADES DEPENDIENTES DE LA DIVISIÓN PATRULLADO MARÍTIMO.,Licitación Pública,14/11/2025 10:00 Hrs.,Publicado,1089
46-0056-LPU25,Contratación de servicio integral de limpieza con criterios de sostenibilidad,Licitación Pública,18/11/2025 11:00 Hrs.,Publicado,709
84/134-0973-LPU25,ADQUISICIÓN DE PRODUCTOS DE LIMPIEZA Y QUIMICOS PARA UNIDADES DEPENDIENTES DEL CAAE – 4TO TRIM 2025,Licitación Pública,03/11/2025 10:30 Hrs.,Publicado,1009
84/37-1780-LPR25,ADQUISICIÓN DE INSUMOS ODONTOLÓGICOS,Licitación Privada,07/11/2025 08:00 Hrs.,Publicado,1035
84/23-1781-LPR25,CONTRATACIÓN DE UN SERVICIO DE MEJORAMIENTO DE LA RED DE AGUA DE LA ESCUELA DE SUBOFICIALES,Licitación Privada,05/11/2025 08:00 Hrs.,Publicado,964
38/37-0421-LPU25,PROVISION DE SERVICIOS MEDICOS ASISTENCIALES,Licitación Pública,06/11/2025 10:00 Hrs.,Publicado,997
40/21-0827-CDI25,MANT. Y REP. DE GRUPO ELECTROGENO 4° TRIM. 2° LLAMADO,Contratación Directa,03/11/2025 08:00 Hrs.,Publicado,855
15-0025-CDI25,Servicio posventa de soporte y mantenimiento de software instalado Sistema eFLEXWARE,Contratación Directa,04/11/2025 15:00 Hrs.,Publicado,1317
33-0012-CDI25,Locación de inmueble con destino a sede de la Agencia Territorial La Matanza,Contratación Directa,31/10/2025 16:00 Hrs.,Publicado,654
84/13-1784-LPR25,ADQUISICIÓN CARAVANAS ELECTRÓNICAS Y JERINGAS DE POUR ON. -,Licitación Privada,07/11/2025 10:00 Hrs.,Publicado,1008
38/38-1475-LPR25,Servicio de renovación de solárium correspondientes al 3º y 4º piso (lado calle Antonio Machado),Licitación Privada,10/11/2025 10:00 Hrs.,Publicado,979
74/53-0599-LPR25,ADQUICICION DE NEUMATICOS Y LLANTAS DE VEHICULO OFICIAL PARQUE NACIONAL ISLOTE LOBOS,Licitación Privada,05/11/2025 10:00 Hrs.,Publicado,1886
43-0032-CDI25,Servicio de Soporte Técnico para la Plataforma HCL Domino/Notes,Contratación Directa,03/11/2025 10:00 Hrs.,Publicado,1105
14-0042-LPU25,SERVICIO DE LIMPIEZA DE EDIFICIOS Y MANTENIMIENTO DE ESPACIOS VERDES PREDIO CAREM,Licitación Pública,27/11/2025 09:00 Hrs.,Publicado,934
87-0080-CDI25,Solicitud de Adquisición de OCHO (8) termotanques,Contratación Directa,31/10/2025 10:00 Hrs.,Publicado,1499
46/17-0448-CDI25,Servicio de reparación de contadores de tránsito 17° DISTRITO ENTRE RIOS,Contratación Directa,31/10/2025 12:00 Hrs.,Publicado,770
74/15-0600-LPR25,ADQUISICION E INSTALACION DE CAMARAS DE SEGURIDAD EN EL PNSQ,Licitación Privada,31/10/2025 08:00 Hrs.,Publicado,954
84/5-1786-LPR25,ADQUISICIÓN DE SERVICIO DE MANT. YREP. DE EDIFICIO (PUERTAS) - PARA EL HMBB,Licitación Privada,05/11/2025 08:00 Hrs.,Publicado,1001
84/5-1787-LPR25,ADQUISICIÓN DE SERVICIO DE MANT. Y REP. DE AMBULANCIAS PARA EL HMBB,Licitación Privada,07/11/2025 08:00 Hrs.,Publicado,1001
39-0040-LPU25,ADQUISICIÓN DE MOTORES DIESEL MARINOS DE INYECCIÓN MECÁNICA PARA REMOTORIZACIÓN DE SEIS (6) LANCHAS.,Licitación Pública,11/11/2025 09:00 Hrs.,Publicado,1082
47-0115-CDI25,Construcción e insonorización tabique divisorio en el Area de Gestión y Coordinación Técnica del INI,Contratación Directa,07/11/2025 11:00 Hrs.,Publicado,900
39-0041-LPU25,ADQUISICIÓN DE NEUMÁTICOS PARA EL PARQUE AUTOMOTOR DE LA INSTITUCIÓN.,Licitación Pública,11/11/2025 10:00 Hrs.,Publicado,1082
38/3-0425-LPU25,ADQUISICIÓN DE FRUTAS Y VERDURAS PARA CUARTO TRIMESTRE 2025 (IBPB),Licitación Pública,17/11/2025 10:00 Hrs.,Publicado,995
38/3-0426-LPU25,ADQUISICIÓN DE LÁCTEOS Y PANIFICADOS PARA CUARTO TRIMESTRE 2025 (IBPB),Licitación Pública,17/11/2025 11:00 Hrs.,Publicado,995
38/3-0427-LPU25,ADQUISICIÓN DE FRUTAS Y VERDURAS PARA PRIMER TRIMESTRE 2026 (IBPB),Licitación Pública,19/11/2025 10:00 Hrs.,Publicado,995
38/3-0428-LPU25,ADQUISICIÓN DE LÁCTEOS Y PANIFICADOS PARA PRIMER TRIMESTRE 2026 (IBPB),Licitación Pública,19/11/2025 11:00 Hrs.,Publicado,995
40/47-0831-CDI25,“Adquisición de Insumos Farmacéuticos  para la ESCUELA DE AVIACIÓN MILITAR”,Contratación Directa,05/11/2025 10:00 Hrs.,Publicado,887
38/1-0429-LPU25,Adq. de un lote de repuestos para convertidores de frecuencia de media tensión ABB para el RHAI.,Licitación Pública,06/11/2025 09:30 Hrs.,Publicado,978
38/1-0430-LPU25,Prestación del servicio de transporte y disposición final de residuos peligrosos del ARPB.,Licitación Pública,07/11/2025 09:30 Hrs.,Publicado,978
46/11-0449-CDI25,SERVICIO DE MANTENIMIENTO DE EQUIPOS EXTINTORES PORTÁTILES PARA EL 11° DISTRITO CATAMARCA-DNV,Contratación Directa,04/11/2025 12:00 Hrs.,Publicado,764
38/5-0431-LPU25,"Adquisición de repuestos electrónicos (radar doppler, transpponder, auricular de aviación, etc)",Licitación Pública,10/11/2025 09:00 Hrs.,Publicado,1115
38/37-0432-LPU25,ADQUISICION DE INSUMOS DE ROPA DE CAMA,Licitación Pública,07/11/2025 09:00 Hrs.,Publicado,997
84/140-0978-LPU25,ADQUIRIR ELEMENTOS DE VAJILLA Y CAFETERÍA PARA EL CDO BR MTE III (FF13 - RAE),Licitación Pública,06/11/2025 09:00 Hrs.,Publicado,1014
56-0012-LPR25,"Contratación de los servicios de medicina laboral para exámenes médicos,  y de control de ausentismo",Licitación Privada,04/11/2025 15:00 Hrs.,Publicado,1319
40/43-0575-LPR25,SERVICIO DE MANTENIMIENTO DE PARQUES Y JARDINES,Licitación Privada,31/10/2025 08:00 Hrs.,Publicado,881
488-0011-CDI25,Suscripción a la base de datos online JUS MUNDI SAS,Contratación Directa,03/11/2025 11:00 Hrs.,Publicado,1347
30-0024-LPU25,Alquiler de cocheras fijas y cubiertas para móviles policiales de esta POLICIA FEDERAL ARGENTINA,Licitación Pública,19/11/2025 10:30 Hrs.,Publicado,1264
38/38-0433-LPU25,SERVICIO DE PRESTACIONES MÉDICAS PARA GUARDIAS EN AREAS ABIERTAS - HNPM - DPTO. ECON. FINAN. - O.C.A,Licitación Pública,07/11/2025 10:00 Hrs.,Publicado,979
74/35-0609-LPR25,Adquisición de baterías para VO-Grupo electrógeno y para Panel solar de PN Copo.,Licitación Privada,31/10/2025 08:00 Hrs.,Publicado,1125
38/19-0434-LPU25,ADQUISICIÓN DE EQUIPAMIENTO E INFRAESTUCTURA TECNOLÓGICA PARA LA DGED,Licitación Pública,10/11/2025 07:00 Hrs.,Publicado,1088
38/1-1479-LPR25,Prestación del servicio de fumigación y desinfección para el ARPB.,Licitación Privada,10/11/2025 09:30 Hrs.,Publicado,978
38/12-1480-LPR25,ADQUISICION DE BOMBA PARA RECUPERACIÓN DE SISTEMA DE REFRIGERACION DE ALTERNADORES DE COLA LGPA,Licitación Privada,06/11/2025 09:00 Hrs.,Publicado,951
40/19-0833-CDI25,ADQUISICION DE ELEMENTOS DE TELEFONIA Y OTROS,Contratación Directa,05/11/2025 09:00 Hrs.,Publicado,851
84/4-1791-LPR25,Servicio de Mantenimiento y Reparación de Vehículo - 4to Trimestre 2025.-,Licitación Privada,31/10/2025 08:00 Hrs.,Publicado,1000
84/3-1792-LPR25,ADQUISICIÓN DE MEDICAMENTOS PARA EL HMCC – 4TO TRIMESTRE 2025,Licitación Privada,03/11/2025 09:00 Hrs.,Publicado,999
84/13-1793-LPR25,SERVICIO DE REACONDICIONAMIENTO ELÉCTRICO TRIFÁSICO - LDRV,Licitación Privada,07/11/2025 11:00 Hrs.,Publicado,1008
38/37-0436-LPU25,PROVISION CONTINUA DE SERVICIOS MEDICOS DE PRACTICAS QUIRURGICAS,Licitación Pública,06/11/2025 10:00 Hrs.,Publicado,997
47-0116-CDI25,Construcción de repuesto con provisión de materiales para el BIPO VICTOR ANGELESCU del INIDEP,Contratación Directa,06/11/2025 12:00 Hrs.,Publicado,900
47-0117-CDI25,"Relevamiento, diagnóstico, reparación y recambio de carpinterías de aluminio sector Maricultura",Contratación Directa,06/11/2025 10:00 Hrs.,Publicado,900
84/16-1795-LPR25,ALQUILER DE EQUIPOS DE GASES EN SANGRE COBAS B221 PARA EL HMRP – CON OPCION A PRORROGA,Licitación Privada,03/11/2025 08:00 Hrs.,Publicado,1018
84/136-1796-LPR25,Adquisición de luminarias para alumbrado público e insumos de media tensión,Licitación Privada,06/11/2025 08:00 Hrs.,Publicado,1011
38/37-0439-LPU25,CONSULTAS MEDICAS EN CONSULTORIOS EXTERNOS,Licitación Pública,11/11/2025 08:00 Hrs.,Publicado,997
38/25-1482-LPR25,ADQUISICION DE EQUIPAMIENTO PARA BAÑOS,Licitación Privada,06/11/2025 08:00 Hrs.,Publicado,1122
84/17-1797-LPR25,ADQUISICIÓN DE REACTIVOS PARA LABORATORIO - 4TO TRIM  2025,Licitación Privada,05/11/2025 09:00 Hrs.,Publicado,1019
46/20-0454-CDI25,ADQUISICION DE ELEMENTOS DE LIBRERÍA.,Contratación Directa,07/11/2025 10:30 Hrs.,Publicado,773
84/89-1798-LPR25,Adquisición de desmalezadoras para la DGE.,Licitación Privada,05/11/2025 09:00 Hrs.,Publicado,1045
38/4-1484-LPR25,Servicio de reparación de torpedo de RHIB del PATRULLERO OCEANICO A.R.A. “BOUCHARD”,Licitación Privada,06/11/2025 10:00 Hrs.,Publicado,1089
84/89-1799-LPR25,"ADQUISICIÓN DE ARTÍCULOS DE LIBRERÍA, PAPELERÍA Y ÚTILES DE OFICINA.",Licitación Privada,06/11/2025 09:00 Hrs.,Publicado,1045
84/4-1800-LPR25,Adquisición de Contenedores Isotérmicos - 4to Trimestre 2025,Licitación Privada,06/11/2025 08:00 Hrs.,Publicado,1000
84/3-1801-LPR25,ADQUISICIÓN DE GAS LICUADO PARA EL B COM 121 - 4TO TRIMESTRE 2025,Licitación Privada,03/11/2025 08:00 Hrs.,Publicado,999
74/20-0618-LPR25,ADQUISICION DE IMPLEMENTOS PARA MINICARGADORA NEW HOLLAND L318 DEL P.N. QUEBRADA DEL CONDORITO,Licitación Privada,04/11/2025 12:00 Hrs.,Publicado,1085
74/28-0619-LPR25,ADQUISICIÓN DE EQUINOS PARA EL PARQUE NACIONAL RÍO PILCOMAYO,Licitación Privada,31/10/2025 13:00 Hrs.,Publicado,961
38/1-0440-LPU25,Adq. de bomba de refrigeración para alternado de cola del Buque Logístico A.R.A “Patagonia”,Licitación Pública,11/11/2025 09:30 Hrs.,Publicado,978
347-0027-CDI25,"SERVICIO DE SOPORTE Y MANT. P/ EL SISTEMA AUTOMATIZADO DE IDENTIFICACIÓN DE HUELLAS ""AFIS-MBIS""",Contratación Directa,05/11/2025 12:00 Hrs.,Publicado,638
84/3-1804-LPR25,CONTRATACION DEL SERVICIO DE RECARGA DE OXIGENO MEDICINAL PARA EL HMCC,Licitación Privada,03/11/2025 10:00 Hrs.,Publicado,999
38/6-0441-LPU25,ADQUISICION DE UNA AMBULANCIA UTIM 4X4 PARA EL HOSPITAL NAVAL USHUAIA,Licitación Pública,05/11/2025 11:00 Hrs.,Publicado,1116
43-0005-LPU25,"Renovación de Licencias Fortinet, Actualización de Equipamiento y Servicio de Consultoría.",Licitación Pública,31/10/2025 08:30 Hrs.,Publicado,1105
38/1-0442-LPU25,Adquisición de bomba refrigeración de generador para el Logístico A.R.A “PATAGONIA”.,Licitación Pública,11/11/2025 09:30 Hrs.,Publicado,978
46/4-0455-CDI25,CONTRATACIÓN SERVICIO ALQUILER DE IMPRESORAS PARA EL 4° DISTRITO DNV MENDOZA,Contratación Directa,31/10/2025 12:00 Hrs.,Publicado,757
87-0008-LPU25,Servicio de producción integral para Mercado Audiovisual Ventana Sur 2025,Licitación Pública,05/11/2025 10:00 Hrs.,Publicado,1499
84/35-1805-LPR25,"Contratar un servicio de mantenimiento, reparación y acondicionamiento del baño de 5to año del ISMDD",Licitación Privada,05/11/2025 07:30 Hrs.,Publicado,1033
84/77-1806-LPR25,ADQUISICIÓN DE SOPORTES DOBLES PARA ORGANISMO DEPENDIENTE DEL ESTADO MAYOR GENERAL DEL EJÉRCITO,Licitación Privada,10/11/2025 08:00 Hrs.,Publicado,1042
87-0082-CDI25,"Solicitud de adquisición de aire acondicionado tipo Split, para oficina 1004, de Lima 319.",Contratación Directa,31/10/2025 10:00 Hrs.,Publicado,1499
69-0035-CDI25,"Adq.de dos (2) Hemosuctores, camas hospitalarias ortopédicas y un cicloergometro p/ sectores varios",Contratación Directa,07/11/2025 12:00 Hrs.,Publicado,969
46/18-0457-CDI25,ADQUISICION DE REPUESTOS DE DESMALEZADORAS YOMEL,Contratación Directa,10/11/2025 09:00 Hrs.,Publicado,771
33-0057-LPR25,LOCACION DE COCHERA AT BARILOCHE,Licitación Privada,31/10/2025 12:00 Hrs.,Publicado,654
84/16-1807-LPR25,ALQUILER DE BOMBAS DE INFUSION UTI PARA EL HMRP - CON OPCION A PRORROGA.,Licitación Privada,03/11/2025 08:00 Hrs.,Publicado,1018
38/4-1488-LPR25,ADQUISICION DE INSUMOS DE FERRETERIA PARA LA ESCUELA NACIONAL DE PESCA “COMANDANTE LUIS PIEDRA BUENA,Licitación Privada,05/11/2025 10:00 Hrs.,Publicado,1089
46/23-0458-CDI25,2° LLAMADO - CONTRATACIÓN DE SERVICIO PARA INSTALACION DE AIRE ACONDICIONADO.,Contratación Directa,31/10/2025 11:00 Hrs.,Publicado,776
87-0083-CDI25,Solicitud de provisión y colocación puertas Aula magna ENERC,Contratación Directa,05/11/2025 10:00 Hrs.,Publicado,1499
47-0118-CDI25,Adquisición de sillas para escritorio para sectores varios del INIDEP,Contratación Directa,07/11/2025 12:00 Hrs.,Publicado,900
46/10-0459-CDI25,CONTRATACIÓN SERVICIO DE PROVISIÓN DE AGUA EN BIDONES DE 20 LTS - 2° SEMESTRE 2025,Contratación Directa,06/11/2025 09:00 Hrs.,Publicado,763
38/38-1490-LPR25,ADQUISICION DE UN GENERADOR DE OZONO PARA EL LAVADERO,Licitación Privada,07/11/2025 10:00 Hrs.,Publicado,979
46/7-0460-CDI25,Lonas Cobertoras para Semirremolque y Batea - DNV - 7° Distrito Santa Fe,Contratación Directa,05/11/2025 10:30 Hrs.,Publicado,760
84/77-1809-LPR25,ADQUISICION DE BIENES DE USO PARA ORGANISMOS DEPENDIENTES DEL ESTADO MAYOR GENERAL DEL EJERCITO,Licitación Privada,06/11/2025 10:00 Hrs.,Publicado,1042
38/38-1491-LPR25,ADQUISICION DE DOS LAVADORAS INDUSTRIALES PARA EL LAVADERO,Licitación Privada,07/11/2025 10:00 Hrs.,Publicado,979
38/38-1492-LPR25,ADQUISICION DE BOLSAS,Licitación Privada,07/11/2025 10:00 Hrs.,Publicado,979
38/4-1493-LPR25,"SERV.DE RECARGA, INSPECCIÓN Y MANTENIMIENTO DE MATAFUEGOS PERTENECIENTES AL ARSENAL NAVAL AZOPARDO",Licitación Privada,05/11/2025 12:00 Hrs.,Publicado,1089
38/1-0446-LPU25,"Adquisición de osciloscopio, analizador trifásico y otros .",Licitación Pública,12/11/2025 09:30 Hrs.,Publicado,978
38/1-1494-LPR25,"Prestación del servicio de fotocopiado, impresión y escaneado para el ARPB.",Licitación Privada,12/11/2025 09:30 Hrs.,Publicado,978
56-0020-CDI25,Adquisición de elementos de protección personal,Contratación Directa,05/11/2025 15:00 Hrs.,Publicado,1319
84/89-1810-LPR25,ADQUISICIÓN DE VÍVERES ESPECIALES,Licitación Privada,06/11/2025 09:00 Hrs.,Publicado,1045
38/4-0447-LPU25,REPUESTOS PARA MOTORES MARCA ABC MODELO 16DZC-1000-165-K C2,Licitación Pública,12/11/2025 10:00 Hrs.,Publicado,1089
40/21-0581-LPR25,SERVICIOS DE PLOMERIA - 4TO TRIMESTRE,Licitación Privada,10/11/2025 08:00 Hrs.,Publicado,855
74/28-0626-LPR25,ADQUISICIÓN DE BATERÍA PARA VANT DEL PARQUE NACIONAL RÍO PILCOMAYO,Licitación Privada,04/11/2025 13:00 Hrs.,Publicado,961
30-0026-LPU25,Adquisición de alimento balanceado para canes,Licitación Pública,27/11/2025 10:30 Hrs.,Publicado,1264
74/35-0627-LPR25,"Adquisición de neumáticos para vehículos oficiales; camionetas y auto, de PN Copo.",Licitación Privada,31/10/2025 00:00 Hrs.,Publicado,1125
30-0038-LPR25,Adquisición de antiparasitarios internos y externos y UN (1) equipo de anestesia para canes,Licitación Privada,18/11/2025 10:30 Hrs.,Publicado,1264
143-0007-LPR25,"Servicio de Mantenimiento, Soporte del Sistema SARHA y Liquidación de haberes",Licitación Privada,06/11/2025 10:00 Hrs.,Publicado,1843
40/19-0842-CDI25,ADQUISICION DE HIPOCLORITO DE SODIO,Contratación Directa,05/11/2025 09:00 Hrs.,Publicado,851
74/31-0628-LPR25,“Adquisición toners y tintas para el PN Calel”,Licitación Privada,31/10/2025 09:00 Hrs.,Publicado,1124
37/42-0961-CDI25,"ADQUISICIÓN DE TONER, CARTUCHOS Y TINTAS PARA EL ESCUADRON 54 AGUARAY Y SSDD",Contratación Directa,07/11/2025 10:00 Hrs.,Publicado,1170
74/46-0629-LPR25,"ADQUISICIÓN DE INDUMENTARIA DE TRABAJO, CALZADOS DE SEGURIDAD Y EPP - PARQUE NACIONAL IBERÁ",Licitación Privada,31/10/2025 10:00 Hrs.,Publicado,1062
40/49-0583-LPR25,Elementos de Librería para la GUARNICION AÉREA CÓRDOBA y LA RIOJA,Licitación Privada,06/11/2025 09:00 Hrs.,Publicado,983
43-0033-CDI25,Adquisición de Materiales de Electromecánica y Refrigeración.,Contratación Directa,04/11/2025 08:30 Hrs.,Publicado,1105
84/16-1813-LPR25,MANTENIMIENTO Y REPARACION DE EQUIPOS MEDICOS PARA EL HMRP - 4TO TRIM 25,Licitación Privada,04/11/2025 09:00 Hrs.,Publicado,1018
74/31-0630-LPR25,“Adquisicion Herramientas Para El PN Lihue Calel”,Licitación Privada,03/11/2025 09:00 Hrs.,Publicado,1124
38/38-0450-LPU25,SERVICIO DE PRESTACIONES MÉDICAS Y ASISTENCIALES EN ÁREAS CERRADAS DEL HNPM,Licitación Pública,11/11/2025 10:00 Hrs.,Publicado,979
87-0084-CDI25,Capacitación - Herramienta Tableau,Contratación Directa,05/11/2025 10:00 Hrs.,Publicado,1499
38/38-1497-LPR25,SERVICIO DE MANTENIMIENTO DE EQUIPO CAMARA GAMMA,Licitación Privada,07/11/2025 10:00 Hrs.,Publicado,979
74/31-0631-LPR25,“Mejoramiento de provisión de agua del Parque Nacional Lihué Calel”,Licitación Privada,31/10/2025 09:00 Hrs.,Publicado,1124
38/27-0452-LPU25,ADQUISICION DE EQUIPAMIENTO INFORMATICO PARA EL COMANDO DE INFANTERÍA DE MARINA Y SUS UNIDADES,Licitación Pública,04/11/2025 08:00 Hrs.,Publicado,1113
74/31-0632-LPR25,“Servicio técnico oficial de flota de camionetas NISSAN y camión FORD 4000 del PN Lihue Calel,Licitación Privada,31/10/2025 09:00 Hrs.,Publicado,1124
84/36-0992-LPU25,ADQUISICIÓN DE FRUTAS Y VERDURAS PARA EL PERIODO 01FEB26 AL 30ABR26 – EC MIL M,Licitación Pública,11/11/2025 10:00 Hrs.,Publicado,1034
84/36-0993-LPU25,ADQUISICIÓN DE PRODUCTOS PANIFICADOS PARA EL PERIODO 01FEB26 AL 30ABR26 – EC MIL M,Licitación Pública,11/11/2025 10:00 Hrs.,Publicado,1034
38/33-1501-LPR25,SERVICIO DE RECARGA Y PRUEBA HIDRÁULICA DE BOTELLONES DE OXIGENO  MEDICINAL PARA EL DEPTO SANIDAD,Licitación Privada,11/11/2025 11:00 Hrs.,Publicado,1086
84/36-0994-LPU25,ADQUISICIÓN DE PRODUCTOS CARNICOS PARA EL PERIODO 01FEB26 AL 30ABR26 – EC MIL M,Licitación Pública,11/11/2025 10:00 Hrs.,Publicado,1034
38/17-1502-LPR25,SERVICIO DE COBERTURA DE SEGURO PARA LAS EMBARCACIONES DE LA ESNM,Licitación Privada,04/11/2025 09:00 Hrs.,Publicado,1110
69-0010-LPR25,ADQUISICION DE MOBILIARIO Y ARTICULOS DEL HOGAR,Licitación Privada,06/11/2025 12:00 Hrs.,Publicado,969
74/14-0633-LPR25,Provisión gas a granel,Licitación Privada,06/11/2025 13:00 Hrs.,Publicado,1099
40/20-0846-CDI25,ADQUISICIÓN DE AGUA POTABLE EN BIDONES,Contratación Directa,04/11/2025 09:00 Hrs.,Publicado,853
98-0024-CDI25,"ADQUISICIÓN DE EQUIPOS DE FRÍO -PLAN DE COMPRAS 2025 etapa""B""",Contratación Directa,03/11/2025 11:00 Hrs.,Publicado,913
38/4-1504-LPR25,ADQUISICIÓN DE GASES INDUSTRIALES PARA LA DIVISIÓN PATRULLADO MARÍTIMO.,Licitación Privada,11/11/2025 10:00 Hrs.,Publicado,1089
74/15-0635-LPR25,MANTENIMIENTO Y REPARACION DE VEHICULOS OFICIALES DEL PNSQ,Licitación Privada,05/11/2025 08:00 Hrs.,Publicado,954
47-0119-CDI25,Adquisición de baterías para sistema LADCP (Lowered Acoustic Doppler Current Profiler) del INIDEP,Contratación Directa,05/11/2025 09:00 Hrs.,Publicado,900
74/45-0639-LPR25,ADQUISICION DE MATERIALES PARA LA CONSTRUCCION DE JAULAS PARA EL PN ISLAS DE SANTA FE.,Licitación Privada,03/11/2025 08:00 Hrs.,Publicado,1095
84/99-1819-LPR25,SERVICIO DE ALQUILER DE FOTOCOPÍADORA,Licitación Privada,04/11/2025 08:00 Hrs.,Publicado,1046
21-0016-CDI25,LOCACIÓN INMUEBLE DELEGACIÓN COMODORO RIVADAVIA,Contratación Directa,07/11/2025 13:00 Hrs.,Publicado,698
74/24-0641-LPR25,Adquisición de indumentaria para el equipo de la DRNEA,Licitación Privada,05/11/2025 10:00 Hrs.,Publicado,1271
84/135-1001-LPU25,"CONTRATAR UN SERVICIO DE GESTIÓN, BÚSQUEDA, RESERVA Y EMISIÓN DE PASAJES PARA EL EJÉRCITO ARGENTINO.",Licitación Pública,06/11/2025 10:00 Hrs.,Publicado,1010
74/36-0642-LPR25,ADQUISICIÓN DE INSUMOS PARA EL MANTENIMIENTO DE INFRAESTRUCTURA DE LA RN FORMOSA,Licitación Privada,10/11/2025 15:00 Hrs.,Publicado,1254
38/5-1506-LPR25,ADQUISICION DE BATERIAS ESPECIALES,Licitación Privada,06/11/2025 09:00 Hrs.,Publicado,1115
84/81-1820-LPR25,"ADQUISICIÓN DE ELEMENTOS DE BAZAR, MENAJE Y AFINES PARA EL COMEDOR  DE TROPA - JEF AGR COM 601",Licitación Privada,03/11/2025 08:30 Hrs.,Publicado,1043
30-0019-CDI25,"Adquisición de UN (01) Motor Marca SAFRAN HELICOPTERS ENGINES, Modelo ARRIUS 2B2",Contratación Directa,25/11/2025 10:30 Hrs.,Publicado,1264
38/5-0456-LPU25,ADQ DE REPUESTOS ELECTRONICOS AERONAVE UH-3H,Licitación Pública,18/11/2025 09:00 Hrs.,Publicado,1115
74/17-0644-LPR25,Adquisición de Insumos para Impresoras del Parque Nacional Talampaya,Licitación Privada,31/10/2025 09:00 Hrs.,Publicado,1270
