Número de proceso,Nombre de proceso,Tipo de proceso,Fecha de apertura,Estado,Unidad ejecutora
2025-20-101-273,"PA 20/2025 SAMO S/ POR LA REPARACION DE VARIOS EQUIPOS, PARA VARIOS SERVICIOS.",Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.13.3.1 - Dir. Pcial. Hospitales - Hospital Gral. M. Belgrano - San Martín
2025-16-99-294,P.A. 16/2025 Adquisición de Insumos para Kinesiologia (Ejercicio 2025),Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.16.3.1 - Dir. Pcial. Hospitales - Hospital Dr. Taraborelli - Necochea
2025-213-101-343,P.A SAMO 213/25 ADQ. DE EQUIPO MULTIPARAMETRICO,Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.15.4.1 - Dir. Pcial. Hospitales - Hospital Dr. Bocalandro - Tres De Febrero
169-0590-LPU25,Materiales de construcción,Licitación Pública,17/10/2025 10:00 Hrs.,Publicado,"169-MINISTERIO DE JUSTICIA -SUBSECRETARIA LEGAL, TECNICA Y ADMINISTRATIVA"
2025-117-99-339,MANTENIMIENTO RED DE GASES,Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.15.3.1 - Dir. Pcial. Hospitales - Hospital Dr. L. Güemes - Haedo
2025-79-99-345,INSUMOS MEDICAMENTOS P/FARMACIA,Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.19.20.1 - Dir. Pcial. Hospitales - Hospital Z.Videla Dorna - S. Miguel Del Monte
2025-38-101-259,FONOAUDIOLOGIA: IMPEDANCIOMETRO,Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.14.9.1 - Dir. Pcial. Hospitales - Hospital Dr. N. López - Lanús
2025-116-99-323,Adquisición Sling Vaginal para continencia urinaria,Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.19.12.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Gutiérrez - La Plata
2025-118-99-323,Adquisicion insumos descartables para los servicios de Gastroenterologia y Anestesiologia,Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.19.12.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Gutiérrez - La Plata
2025-145-99-264,Adquisicion de medicamentos,Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.15.1.1 - Dir. Pcial. Hospitales - Hospital Dr. R Carrillo - Tres De Febrero
2025-79-99-270,ADQUISICION DE INSUMOS PARA ESTERILIZACION,Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.19.5.1 - Dir. Pcial. Hospitales - Hospital Dra. C. Grierson - Guernica
99-13273-PAB25,Adquisición de insumos para el tratamiento de diabetes del paciente SALINAS BRAIAN,Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,99-MINISTERIO DE SALUD - SEDE CENTRAL - -SUBSECRETARIA DE ATENCION DE LA SALUD DE LAS PERSONAS
2025-131-99-335,ADQUISICION DE INSUMOS DESCARTABLES,Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
102-0125-CME25,Adquisición de Impresoras y Scanners,Contratación  Menor,17/10/2025 10:00 Hrs.,Publicado,102-MINISTERIO DE SALUD - SEDE CENTRAL-SUBSECRETARIA DE ADMINISTRACION Y GESTION DE LOS RECURSOS
550-0131-CME25,Adquisición de electrodomésticos,Contratación  Menor,17/10/2025 10:00 Hrs.,Publicado,550 - ORGANISMO PROVINCIAL DE LA NIÑEZ Y ADOLESCENCIA - ORG PROV DE LA NIÑEZ ORGANISMO PROVINCIAL DE LA NIÑEZ Y ADOLESCENCIA 
2025-122-99-262,"ADQ. TUTOR EXTERNO * PTE: GIANNARELLI, ROSANA BEATRIZ - HC: 17.979.135 - 3ER LLAMADO",Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.16.2.1 - Dir. Pcial. Hospitales - Hospital Dr. Alende - Mar Del Plata
2025-49-101-358,ADQ. TRANSDUCTORES PARA ECOGRAFOS,Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.15.2.1 - Dir. Pcial. Hospitales - Hospital  V. Lopez Y Planes - Gral Rodríguez
2025-208-101-262,ADQ. DE CAMBIO DE CONECTOR DE VIDEODUODENOSCOPIO,Procedimiento Abreviado,17/10/2025 10:00 Hrs.,Publicado,103.16.2.1 - Dir. Pcial. Hospitales - Hospital Dr. Alende - Mar Del Plata
2025-100-99-275,Segundo Llamado - PA 100/2025 Insumos Protésicos / Traumatología H.Z.G. Mariano y Luciano de la Vega,Procedimiento Abreviado,17/10/2025 10:30 Hrs.,Publicado,103.15.6.1 - Dir. Pcial. Hospitales - Hospital M. Y L. De La Vega - Moreno
2025-75-101-304,REPARACION DE ELECTROBISTURI  NP 23497 Y NP 21182,Procedimiento Abreviado,17/10/2025 10:30 Hrs.,Publicado,103.9.1.1 - Dir. Pcial. Hospitales - Hospital J.Penna Bahía Blanca
2025-251-99-299,PROCEDIMIENTO ABREVIADO N° 251/25- CAMISOLINES,Procedimiento Abreviado,17/10/2025 10:30 Hrs.,Publicado,103.20.1.1 - Dir. Pcial. Hospitales - Hospital Dr. M. D. Paroissien - La Matanza
2025-51-99-263,DESCARTABLES- PTE GONZALEZ ROLANDO PATRICIO - HMBB.,Procedimiento Abreviado,17/10/2025 10:30 Hrs.,Publicado,101.6.0.1 - Direccion Pcial. de Redes y Regiones - Región Sanitaria I
2025-124-99-307,DESCARTABLES DE FARMACIA,Procedimiento Abreviado,17/10/2025 10:30 Hrs.,Publicado,103.13.9.1 - Dir. Pcial. Hospitales - Hospital Virgen Del Carmen - Zárate
2025-22-143-359,"Adquisición de Productos de limpieza, solicitado por el servicio de Deposito General - UPA 10",Procedimiento Abreviado,17/10/2025 10:30 Hrs.,Publicado,103.14.5.1 - Dir. Pcial. Hospitales - Hospital Evita Pueblo - Berazategui
2025-80-99-270,ADQUISICION DE MEDICAMENTOS (RECHAZADOS PA 63),Procedimiento Abreviado,17/10/2025 10:30 Hrs.,Publicado,103.19.5.1 - Dir. Pcial. Hospitales - Hospital Dra. C. Grierson - Guernica
2025-134-99-335,ADQUISICION DE MEDICAMENTOS,Procedimiento Abreviado,17/10/2025 10:30 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
2025-357-99-276,Stent,Procedimiento Abreviado,17/10/2025 11:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
2025-148-99-11471,SERVICIO DE REPARACIONES EDILICIAS (CUBIERTA EDIFICIO PRINCIPAL),Procedimiento Abreviado,17/10/2025 11:00 Hrs.,Publicado,103.14.4.1 - Dir. Pcial. Hospitales - Hospital Dr. Eduardo Wilde - Avellaneda
2025-252-99-299,PROCEDIMIENTO ABREVIADO N° 252/25 INSUMOS PARA UCO/EMERGENTOLOGIA RGS RECHAZADOS,Procedimiento Abreviado,17/10/2025 11:00 Hrs.,Publicado,103.20.1.1 - Dir. Pcial. Hospitales - Hospital Dr. M. D. Paroissien - La Matanza
2025-88-99-273,PA 88/2025 ADQUISICION SET DE EXTRACCION PACIENTE FURCHINI DANIEL,Procedimiento Abreviado,17/10/2025 11:00 Hrs.,Publicado,103.13.3.1 - Dir. Pcial. Hospitales - Hospital Gral. M. Belgrano - San Martín
2025-115-99-357,PA 115-2025 HERMOSILLA ORTIZ SILVIA NOEMI 738120 EX-2024-28311348- -GDEBA-RSVIIMSALGP (NUEVA DOCUMEN,Procedimiento Abreviado,17/10/2025 11:00 Hrs.,Publicado,101.6.0.7 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VII
2025-196-99-336,Medicamentos (desiertos y rechazados de la solicitud 739992),Procedimiento Abreviado,17/10/2025 11:00 Hrs.,Publicado,103.14.13.1 - Dir. Pcial. Hospitales - Hospital A.Oñativia - Alte. Brown
2025-53-119-275,INSUMOS VARIOS - MANTENIMIENTO - PA 53/2025 - SOLICITUD 720245 - UPA 12/HM5,Procedimiento Abreviado,17/10/2025 11:00 Hrs.,Publicado,103.15.6.1 - Dir. Pcial. Hospitales - Hospital M. Y L. De La Vega - Moreno
2025-220-101-262,ALQUILER DE COMPRESOR DE AIRE COMPRIMIDO,Procedimiento Abreviado,17/10/2025 11:00 Hrs.,Publicado,103.16.2.1 - Dir. Pcial. Hospitales - Hospital Dr. Alende - Mar Del Plata
506-12198-PAB25,Adquisición de Obleas de Seguridad para el Ministerio de Trabajo,Procedimiento Abreviado,17/10/2025 11:00 Hrs.,Publicado,"506 - SUBSECRETARÍA TÉCNICA, ADMINISTRATIVA Y LEGAL"
2025-64-99-337,ADQUISICION DE MEDICAMENTOS PROEPI,Procedimiento Abreviado,17/10/2025 11:00 Hrs.,Publicado,103.18.3.1 - Dir. Pcial. Hospitales - Hospital Dr. Posadas - Saladillo
2025-47-99-271,Adquisicion de kits de gastrostomia endoscopica según pliego de bases y condiciones particulares.,Procedimiento Abreviado,17/10/2025 11:00 Hrs.,Publicado,103.19.3.1 - Dir. Pcial. Hospitales - Hospital El Dique - Ensenada
2025-398-99-268,ACTIVADOR TISULAR DEL PLASMINOGENO INYECTABLE FRASCO AMPOLLA 50MG - 50 ML,Procedimiento Abreviado,17/10/2025 11:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-187-99-357,4TO PA 187-2025 NOTARI DAMIAN EZEQUIEL  734623  EX-2025-10286889- -GDEBA-RSVIIMSALGP,Procedimiento Abreviado,17/10/2025 11:00 Hrs.,Publicado,101.6.0.7 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VII
2025-5-102-11471,SERVICIO DE REPARACIONES EDILICIAS CON PROVISION DE MATERIALES (SALA DE TOMOGRAFIA),Procedimiento Abreviado,17/10/2025 12:00 Hrs.,Publicado,103.14.4.1 - Dir. Pcial. Hospitales - Hospital Dr. Eduardo Wilde - Avellaneda
2025-370-99-325,LICITACION PUBLICA - PROCEDIMIENTO ABREVIADO 370- PEREZ EDGARDO DANIEL,Licitación Pública,17/10/2025 12:00 Hrs.,Publicado,101.6.0.5 - Direccion Pcial. de Redes y Regiones - Región Sanitaria V
2025-348-99-325,LICITACION PUBLICA - PROCEDIMIENTO ABREVIADO 348- SOLONESKY JUAN RAMON,Licitación Pública,17/10/2025 12:00 Hrs.,Publicado,101.6.0.5 - Direccion Pcial. de Redes y Regiones - Región Sanitaria V
2025-275-99-325,LICITACION PUBLICA - PROCEDIMIENTO ABREVIADO 275- SALGUERO SERGIO DANIEL,Licitación Pública,17/10/2025 12:00 Hrs.,Publicado,101.6.0.5 - Direccion Pcial. de Redes y Regiones - Región Sanitaria V
2025-358-99-268,AGUA BIDESTILADA,Procedimiento Abreviado,17/10/2025 12:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-397-99-268,generador de marcapasos,Procedimiento Abreviado,17/10/2025 14:30 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-461-134-265,PROVISIÓN MENSUAL DE OXÍGENO MEDICINAL,Procedimiento Abreviado,20/10/2025 08:00 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-120-99-323,P.A. N° 120/25 - Solicitud n° 740280 -,Procedimiento Abreviado,20/10/2025 08:00 Hrs.,Publicado,103.19.12.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Gutiérrez - La Plata
2025-467-99-265,ADQUISICION DE PROTESIS PACIENTE SAVALA MELODY TUTOR EXTERNO TUBULAR,Procedimiento Abreviado,20/10/2025 08:30 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-27-101-326,Validación Campana,Procedimiento Abreviado,20/10/2025 09:00 Hrs.,Publicado,103.17.3.1 - Dir. Pcial. Hospitales - Hospital Luciano Fortabat - Olavarría
2025-201-99-293,Procedimiento Abreviado Nº 201/2025 Pte. Quispe Fernandez Abril,Procedimiento Abreviado,20/10/2025 09:00 Hrs.,Publicado,103.13.4.1 - Dir. Pcial. Hospitales - Hospital M.V.De Martinez - Tigre
2025-228-99-128,Procedimiento Abreviado N° 228/2025 - Adq. Insumos Cardiologia,Procedimiento Abreviado,20/10/2025 09:00 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-34-101-323,MANTENIMIENTO Y RECARGA DE MATAFUEGOS,Procedimiento Abreviado,20/10/2025 09:00 Hrs.,Publicado,103.19.12.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Gutiérrez - La Plata
2025-79-99-350,"Insumos Protésicos (Paciente, CORREA PEDRO DOMINGO)",Procedimiento Abreviado,20/10/2025 09:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-28-99-329,INSUMOS PARA DIAGNOSTICO POR IMAGENES,Procedimiento Abreviado,20/10/2025 09:00 Hrs.,Publicado,103.14.8.1 - Dir. Pcial. Hospitales - Hospital Oncología Lanús
2025-40-2-304,"CEPILLO ENDOCERVICAL, SONDAS HEMATURICAS Y OTROS DESCARTABLES",Licitación Privada,20/10/2025 09:00 Hrs.,Publicado,103.9.1.1 - Dir. Pcial. Hospitales - Hospital J.Penna Bahía Blanca
2025-460-99-265,ADQUISICION TUBO DOBLE VIA LUZ VARIAS MEDIDAS Y OTROS,Procedimiento Abreviado,20/10/2025 09:00 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-189-99-300,Adquisicion de suplemento oral liquido,Procedimiento Abreviado,20/10/2025 09:00 Hrs.,Publicado,103.14.1.1 - Dir. Pcial. Hospitales - Hospital  Dr. L. Melendez - Adrogué
2025-62-101-333,2DO LLAMADO PA 62/2025 - SAMO FP - ADQ EQUIPO DE FRIO PARA SALA SERVIDORES - INFORMATICA,Procedimiento Abreviado,20/10/2025 09:00 Hrs.,Publicado,103.12.2.1 - Dir. Pcial. Hospitales - Hospital San José - Pergamino
2025-208-99-304,SERVICIO DE REPARACIONES EDILICIAS- LABORATORIO DE FARMACIA,Procedimiento Abreviado,20/10/2025 09:30 Hrs.,Publicado,103.9.1.1 - Dir. Pcial. Hospitales - Hospital J.Penna Bahía Blanca
2025-189-99-293,Procedimiento Abreviado Nº 189/2025 Pte. Ubaldo Hector,Procedimiento Abreviado,20/10/2025 09:30 Hrs.,Publicado,103.13.4.1 - Dir. Pcial. Hospitales - Hospital M.V.De Martinez - Tigre
2025-69-101-128,Procedimiento Abreviado N° 69/2025 SAMO - Serv. Tendido de Desagüe,Procedimiento Abreviado,20/10/2025 09:30 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-64-101-275,PA 64/2025 SAMO - FONDOS PROPIOS -COMPRA DE ROPA DE TRABAJO PARA EL SERVICIO DE ADMINISTRACIÓN -,Procedimiento Abreviado,20/10/2025 09:30 Hrs.,Publicado,103.15.6.1 - Dir. Pcial. Hospitales - Hospital M. Y L. De La Vega - Moreno
2025-470-101-265,ADQUISICION DE COMPRESORES PARA AIRE A. CENTRAL 2DO PISO PARTE INTERNACION,Procedimiento Abreviado,20/10/2025 09:30 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-19-99-301,SERVICIO DE DOSIMETRIA RX,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.20.3.1 - Dir. Pcial. Hospitales - Hospital Simplemente Evita - Gonzalez Catán
2025-131-99-339,REPUESTOS PARA SISTEMA NEUMATICO DE MUESTRAS,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.15.3.1 - Dir. Pcial. Hospitales - Hospital Dr. L. Güemes - Haedo
2025-395-101-268,REPARACION DE AUDIOMETRO,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-209-99-304,REACTIVOS DE MICROBIOLOGIA,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.9.1.1 - Dir. Pcial. Hospitales - Hospital J.Penna Bahía Blanca
2025-233-99-293,Procedimiento Abreviado Nº 233/2025 Pte. Galain Evaristo,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.13.4.1 - Dir. Pcial. Hospitales - Hospital M.V.De Martinez - Tigre
2025-182-99-274,Procedimiento Abreviado 182/2025 2DO LLAMADO,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-163-99-280,PAP 163/2025 ADQ. DE MEDICAMENTOS VARIOS,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.14.3.1 - Dir. Pcial. Hospitales - Hospital Dr. P. Fiorito - Avellaneda
2025-52-119-275,PA N°52/2025 - SOLUCIONES - FARMACIA - UNIDAD DE PRONTA ATENCION N12 HM5,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.15.6.1 - Dir. Pcial. Hospitales - Hospital M. Y L. De La Vega - Moreno
2025-179-99-333,PA 179 - 2025 SOL 741297 RENTAS - PROEPI,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.12.2.1 - Dir. Pcial. Hospitales - Hospital San José - Pergamino
2025-100-99-273,PA 100/25 ADQ DE TIRAS REACTIVAS PARA DET DE GLUCOSA 2ºSEM 2025,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.13.3.1 - Dir. Pcial. Hospitales - Hospital Gral. M. Belgrano - San Martín
2025-48-2-309,LP 48/2025  SERVICIO INST RED INFORMATICA,Licitación Privada,20/10/2025 10:00 Hrs.,Publicado,103.19.18.1 - Dir. Pcial. Hospitales - Hospital A. Korn M. Romero
2025-49-2-309,LICITACION PRIVADA 49 2025,Licitación Privada,20/10/2025 10:00 Hrs.,Publicado,103.19.18.1 - Dir. Pcial. Hospitales - Hospital A. Korn M. Romero
489-0902-LPU25,"L. Pública N° 9/25, servicio de mantenimiento de 424 equipos acondicionadores de aire",Licitación Pública,20/10/2025 10:00 Hrs.,Publicado,"489 - DIRECCIÓN, PROVINCIAL DE CONTRATACIONES, CONVENIOS Y ADMINISTRACIÓN DE INMUEBLES"
2025-77-99-350,INSUMOS PROTESICOS (PACIENTE: FRANCO ISAIAS ANDRES),Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-1-102-346,INSUMOS PARA REPARACION EDILICIA,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.14.14.1 - Dir. Pcial. Hospitales - Hospital  Dr. A. Melo - Lanús
2025-21-101-298,INSUMOS DE ODONTOLOGIA,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.10.1.1 - Dir. Pcial. Hospitales - Hospital Julio De Vedia - 9 De Julio
2025-10-101-293,ESTUFAS DE CULTIVO LABORATORIO,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.13.4.1 - Dir. Pcial. Hospitales - Hospital M.V.De Martinez - Tigre
2025-17-2-331,Endoprótesis Híbrida,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.19.10.1 - Dir. Pcial. Hospitales - Hospital San J. De Dios - La Plata
2025-20-101-308,DESCARTABLES RENGLONES DESIERTOS Y RECHAZADOS 2do SEMESTRE 2025 PA N° 20 - 2025 S.A.M.O,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.17.2.1 - Dir. Pcial. Hospitales - Hospital De Las Flores
2025-44-101-259,CAMILLAS DE EMERGENCIA Y SILLAS DE RUEDAS,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.14.9.1 - Dir. Pcial. Hospitales - Hospital Dr. N. López - Lanús
2025-119-99-307,ANALGESICOS-SEGUNDO LLAMADO,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.13.9.1 - Dir. Pcial. Hospitales - Hospital Virgen Del Carmen - Zárate
2025-471-99-265,ADQUISICION PAÑALES Y OTROS,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-135-99-335,Adquisición de Útiles Menores Médicos,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
2025-97-99-278,ADQUISICION DE SOLUCIONES PARENTERALES.,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.13.7.1 - Dir. Pcial. Hospitales - Hospital P.V De Cordero - San Fernando
2025-216-99-266,Adquisicion de productos farmaceuticos y medicinales,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.14.7.1 - Dir. Pcial. Hospitales - Hospital Evita - Lanús
2025-81-99-270,"ADQUISICION DE INSUMOS DESCARTABLES(RECHAZADOS PA 56,70 65 Y 62)",Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.19.5.1 - Dir. Pcial. Hospitales - Hospital Dra. C. Grierson - Guernica
550-0132-CME25,"Adquisicion de elementos eléctricos, bombas sanitarias y termotanques",Contratación  Menor,20/10/2025 10:00 Hrs.,Publicado,550 - ORGANISMO PROVINCIAL DE LA NIÑEZ Y ADOLESCENCIA - ORG PROV DE LA NIÑEZ ORGANISMO PROVINCIAL DE LA NIÑEZ Y ADOLESCENCIA 
2025-76-99-302,Adquisición de Descartables,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.16.1.1 - Dir. Pcial. Hospitales - Hospital  Don Victorio Tetamanti - Mar Del Plata
2025-12-151-271,Adquisición de cinta caminadora motorizada según pliego de bases y condiciones particulares.,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.19.3.1 - Dir. Pcial. Hospitales - Hospital El Dique - Ensenada
2025-172-99-304,ACCESORIOS P-MONITORES MULTIPARAMETRICOS,Procedimiento Abreviado,20/10/2025 10:00 Hrs.,Publicado,103.9.1.1 - Dir. Pcial. Hospitales - Hospital J.Penna Bahía Blanca
2025-201-99-274,PROCEDIMIENTO ABREVIADO PA 201/25 RENTAS,Procedimiento Abreviado,20/10/2025 10:30 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-219-99-293,Procedimiento Abreviado Nº 219/2025 Pte. Escpbar Lucas,Procedimiento Abreviado,20/10/2025 10:30 Hrs.,Publicado,103.13.4.1 - Dir. Pcial. Hospitales - Hospital M.V.De Martinez - Tigre
2025-78-99-350,INSUMOS PROTESICOS (PACIENTE: GUIÑEZ VERONICA GISELA),Procedimiento Abreviado,20/10/2025 10:30 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-210-99-304,FIJADOR P/ PROCESADORA,Procedimiento Abreviado,20/10/2025 10:30 Hrs.,Publicado,103.9.1.1 - Dir. Pcial. Hospitales - Hospital J.Penna Bahía Blanca
2025-82-99-270,ADQUISICION DE INSUMOS DESTINO SERVICIO DE LIMPIEZA (RECH. PA 47/2025),Procedimiento Abreviado,20/10/2025 10:30 Hrs.,Publicado,103.19.5.1 - Dir. Pcial. Hospitales - Hospital Dra. C. Grierson - Guernica
2025-72-101-302,Reparacion de Sillones Odontologicos y Aire Comprimido,Procedimiento Abreviado,20/10/2025 11:00 Hrs.,Publicado,103.16.1.1 - Dir. Pcial. Hospitales - Hospital  Don Victorio Tetamanti - Mar Del Plata
2025-178-101-274,PROCEDIMIENTO ABREVIADO PA 178/25 SAMO,Procedimiento Abreviado,20/10/2025 11:00 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-243-99-293,Procedimiento Abreviado Nº 243/2025 Pte. Cañete Angel,Procedimiento Abreviado,20/10/2025 11:00 Hrs.,Publicado,103.13.4.1 - Dir. Pcial. Hospitales - Hospital M.V.De Martinez - Tigre
2025-120-99-275,PA N° 120/2025 - INSUMOS PROTESICOS  - TRAUMATOLOGIA - H.Z.G. MARIANO Y LUCIANO  DE LA VEGA,Procedimiento Abreviado,20/10/2025 11:00 Hrs.,Publicado,103.15.6.1 - Dir. Pcial. Hospitales - Hospital M. Y L. De La Vega - Moreno
2025-215-99-357,PA 215-2025 IRAOLA ENRIQUE ALEJANDRO 739464  EX-2025-29381467- -GDEBA-RSVIIMSALGP,Procedimiento Abreviado,20/10/2025 11:00 Hrs.,Publicado,101.6.0.7 - Direccion Pcial. de Redes y Regiones - Región Sanitaria VII
2025-206-99-309,PA 206/2025 ADQ. PELICULAS RADIOGRAFICAS Y JERINGAS,Procedimiento Abreviado,20/10/2025 11:00 Hrs.,Publicado,103.19.18.1 - Dir. Pcial. Hospitales - Hospital A. Korn M. Romero
2025-127-142-339,"Medicación - renglones desiertos y rechazados UPA N° 9 HAEDO,",Procedimiento Abreviado,20/10/2025 11:00 Hrs.,Publicado,103.15.3.1 - Dir. Pcial. Hospitales - Hospital Dr. L. Güemes - Haedo
2025-427-101-265,MANTENIMIENTO PREVENTIVO DE TRATAMIENTO DE AGUA,Procedimiento Abreviado,20/10/2025 11:00 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-74-99-350,Insumos protesicos (paciente: Rohdenburg Santiago Alejandro) 2do LLAMADO,Procedimiento Abreviado,20/10/2025 11:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-221-101-262,BLINDAJE SALA DE TOMOGRAFIA PLANTA BAJA,Procedimiento Abreviado,20/10/2025 11:00 Hrs.,Publicado,103.16.2.1 - Dir. Pcial. Hospitales - Hospital Dr. Alende - Mar Del Plata
2025-13-151-271,Adquisicion de ecografo tipo doppler segun  pliego de bases y condiciones particulares,Procedimiento Abreviado,20/10/2025 11:00 Hrs.,Publicado,103.19.3.1 - Dir. Pcial. Hospitales - Hospital El Dique - Ensenada
2025-83-99-270,ADQUISICION DE DESCARTABLES (DESIERTOS DEL PA 56 Y 66/2025),Procedimiento Abreviado,20/10/2025 11:00 Hrs.,Publicado,103.19.5.1 - Dir. Pcial. Hospitales - Hospital Dra. C. Grierson - Guernica
2025-241-99-293,Procedimiento Abreviado Nº 241/2025 Pte.Catero Arnaldo,Procedimiento Abreviado,20/10/2025 11:30 Hrs.,Publicado,103.13.4.1 - Dir. Pcial. Hospitales - Hospital M.V.De Martinez - Tigre
2025-75-99-350,Insumos protésicos (Paciente: Tossiello Gerardo Marcelo) 2do llamado,Procedimiento Abreviado,20/10/2025 11:30 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-73-101-302,Reparacion de Termoselladora de Esterlizacion,Procedimiento Abreviado,20/10/2025 12:00 Hrs.,Publicado,103.16.1.1 - Dir. Pcial. Hospitales - Hospital  Don Victorio Tetamanti - Mar Del Plata
2025-14-151-271,Adquisicion de presurometro para monitoreo ambulatorio segun pliego de bases y condiciones,Procedimiento Abreviado,20/10/2025 12:00 Hrs.,Publicado,103.19.3.1 - Dir. Pcial. Hospitales - Hospital El Dique - Ensenada
