Número de proceso,Nombre de proceso,Tipo de proceso,Fecha de apertura,Estado,Unidad ejecutora
2025-386-99-276,PROTESIS DE TITANIO 3D PERSONALIZADA CON TORNILLOS DE FIJACION; SUSTITUTO DURAL y SELLADOR DURAL,Procedimiento Abreviado,04/11/2025 09:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
2025-46-126-334,PROC ABREV UPA 46/2025 - S/ADQ. DE MEDICAMENTOS GRALES III (2° SEMESTRE),Procedimiento Abreviado,04/11/2025 09:00 Hrs.,Publicado,103.13.1.1 - Dir. Pcial. Hospitales - Hospital Gdor. Mercante - J.C.Paz
2025-46-126-334,PROC ABREV UPA 46/2025 - S/ADQ. DE MEDICAMENTOS GRALES II (2° SEMESTRE),Procedimiento Abreviado,04/11/2025 09:00 Hrs.,Publicado,103.13.1.1 - Dir. Pcial. Hospitales - Hospital Gdor. Mercante - J.C.Paz
2025-381-99-276,PA RENTAS 381/2025,Procedimiento Abreviado,04/11/2025 09:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
2025-177-99-333,PA 177-2025 SOL 738586 RENTAS - DESCARTABLES DESIERTOS Y RECHAZADOS 3,Procedimiento Abreviado,04/11/2025 09:00 Hrs.,Publicado,103.12.2.1 - Dir. Pcial. Hospitales - Hospital San José - Pergamino
2025-29-2-128,Licitacion Privada N° 29/2025 - Adq. Tubo para Tomografo,Licitación Privada,04/11/2025 09:00 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-20-101-349,COMPRA DE ARTICULOS DE LIBRERIA,Procedimiento Abreviado,04/11/2025 09:00 Hrs.,Publicado,103.12.1.1 - Dir. Pcial. Hospitales - Hospital  N.S. Del Carmen - C. De Areco
2025-18-2-331,Cateter diagnostico y otros,Licitación Privada,04/11/2025 09:00 Hrs.,Publicado,103.19.10.1 - Dir. Pcial. Hospitales - Hospital San J. De Dios - La Plata
2025-136-99-342,ADQUISICION DE INSUMOS PROTESICOS PAC YUNIS DAMIAN DNI 27151281,Procedimiento Abreviado,04/11/2025 09:00 Hrs.,Publicado,103.19.4.1 - Dir. Pcial. Hospitales - Hospital San Roque -  Manuel B. Gonnet
2025-228-99-304,VALVULA DE DERIVACION VENTRICULO PERITONEAL NEONATAL,Procedimiento Abreviado,04/11/2025 09:30 Hrs.,Publicado,103.9.1.1 - Dir. Pcial. Hospitales - Hospital J.Penna Bahía Blanca
2025-182-101-274,PROCEDIMIENTO ABREVIADO PA 182/25 SAMO,Procedimiento Abreviado,04/11/2025 09:30 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-70-101-128,Procedimiento Abreviado N° 70/2025 SAMO - Adq. Insumos Mantenimiento,Procedimiento Abreviado,04/11/2025 09:30 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-211-99-274,PROCEDIMIENTO ABREVIADO 211/25,Procedimiento Abreviado,04/11/2025 09:30 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-164-99-331,Suturas y otros,Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.19.10.1 - Dir. Pcial. Hospitales - Hospital San J. De Dios - La Plata
2025-12-101-296,REPUESTOS MANTENIMIENTO,Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.18.2.1 - Dir. Pcial. Hospitales - Hospital Blas Dubarry - Mercedes
2-0310-CDI25,Reparación de los sistemas de climatización en el inmueble sito en Av. Larroque 2300-LOMAS DE ZAMORA,Contratación Directa,04/11/2025 10:00 Hrs.,Publicado,2 -PODER JUDICIAL-MINISTERIO PUBLICO-PROCURACION GENERAL
2025-38-101-350,Reparación de bombas de agua de 10 hp,Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-114-6-260,REPARACION DE ASCENSORES DEL PABELLON BOSSIO,Licitación Privada,04/11/2025 10:00 Hrs.,Publicado,103.19.8.1 - Dir. Pcial. Hospitales - Hospital Gral. San Martín - La Plata
2025-183-101-274,PROCEDIMIENTO ABREVIADO PA 183/25 SAMO,Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-243-99-128,Procedimiento Abreviado N° 243/2025 - Rep. Celda Media Tension,Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-212-99-274,PROCEDIMIENTO ABREVIADO 212/25,Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-47-126-334,PROCEDIMIENTO  ABREVIADO UPA 47-2025 S/ ADQUISICION DE CMEDICAMENTOS GENERALES  III (2º SEMESTRE),Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.13.1.1 - Dir. Pcial. Hospitales - Hospital Gdor. Mercante - J.C.Paz
2025-189-99-333,PRACTICAS HEMODINAMIA: CATETERISMOS,Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.12.2.1 - Dir. Pcial. Hospitales - Hospital San José - Pergamino
2025-382-99-276,PA RENTAS 382/2025,Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
2025-12-99-347,"PA 12-25 RG REPARACION CAMARA DE FRIO, SEGUNDO LLAMDO",Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.19.13.1 - Instituto de Hemoterapia - Instituto de Hemoterapia - La Plata
2025-88-101-277,ADQUISICION DE MEDIO DE CONTRASTE,Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.11.1.1 - Dir. Pcial. Hospitales - Hospital Dr. A. Piñeyro - Junín
2025-140-99-358,Adquisición de Medicamentos,Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.15.2.1 - Dir. Pcial. Hospitales - Hospital  V. Lopez Y Planes - Gral Rodríguez
2025-59-99-341,ADQUISICION DE INSUMOS DE ODONTOLOGIA,Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.19.15.1 - Dir. Pcial. Hospitales - Hospital Dr. N. Sbarra - La Plata
2025-185-99-1901,ADQUISICION DE FORMULAS ENTERALES E INFANTILES,Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.14.10.1 - Dir. Pcial. Hospitales - Hospital Eurnekian - Ezeiza
2025-99-99-302,Adquisicion de Descartables,Procedimiento Abreviado,04/11/2025 10:00 Hrs.,Publicado,103.16.1.1 - Dir. Pcial. Hospitales - Hospital  Don Victorio Tetamanti - Mar Del Plata
2025-88-101-266,REPARACION DE CAMAS DE INTERNACION (UTI),Procedimiento Abreviado,04/11/2025 10:30 Hrs.,Publicado,103.14.7.1 - Dir. Pcial. Hospitales - Hospital Evita - Lanús
2025-93-99-270,ADQUISICION DE ALIMENTACION ENTERAL 2DO SEMESTRE,Procedimiento Abreviado,04/11/2025 10:30 Hrs.,Publicado,103.19.5.1 - Dir. Pcial. Hospitales - Hospital Dra. C. Grierson - Guernica
2025-44-101-2842,adquisición de  MOTOCOMPRESOR PARA AIRE ACONDICIONADO,Procedimiento Abreviado,04/11/2025 10:30 Hrs.,Publicado,103.20.2.1 - Dir. Pcial. Hospitales - Hospital A. Balestrini - La Matanza
2025-115-6-260,REPARACION OFICINAS 2DO PISO PABELLON CIEZA RODRIGUEZ,Licitación Privada,04/11/2025 11:00 Hrs.,Publicado,103.19.8.1 - Dir. Pcial. Hospitales - Hospital Gral. San Martín - La Plata
2025-87-101-266,REPARACION DE AUTOMTOR,Procedimiento Abreviado,04/11/2025 11:00 Hrs.,Publicado,103.14.7.1 - Dir. Pcial. Hospitales - Hospital Evita - Lanús
2025-127-99-323,Procedimiento Abreviado N° 127/25,Procedimiento Abreviado,04/11/2025 11:00 Hrs.,Publicado,103.19.12.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Gutiérrez - La Plata
2025-229-101-262,PRACTICAS MEDICAS FUERA DE LA DEPENDENCIA - ESTUDIOS DE NEFROURETEROSCOPIA,Procedimiento Abreviado,04/11/2025 11:00 Hrs.,Publicado,103.16.2.1 - Dir. Pcial. Hospitales - Hospital Dr. Alende - Mar Del Plata
2025-78-151-304,LARINGOSCOPIOS VARIOS CON ANEXO TECNICO,Procedimiento Abreviado,04/11/2025 11:00 Hrs.,Publicado,103.9.1.1 - Dir. Pcial. Hospitales - Hospital J.Penna Bahía Blanca
2025-86-99-350,Insumos para cirugía Odontológica,Procedimiento Abreviado,04/11/2025 11:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-141-99-358,INSUMOS MEDICOS,Procedimiento Abreviado,04/11/2025 11:00 Hrs.,Publicado,103.15.2.1 - Dir. Pcial. Hospitales - Hospital  V. Lopez Y Planes - Gral Rodríguez
2025-405-101-268,HELADERA,Procedimiento Abreviado,04/11/2025 11:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
267-13958-PAB25,CONTRATACION DEL SERVICIO DE COLONIA DE VACACIONES 2026,Procedimiento Abreviado,04/11/2025 11:00 Hrs.,Publicado,267- INSTITUTO DE LA VIVIENDA -ADMINISTRACION GENERAL
2025-47-99-271,Adquisición de set completo de gastrostomia endoscopica para el servicio de farmacia segun pliego,Procedimiento Abreviado,04/11/2025 11:00 Hrs.,Publicado,103.19.3.1 - Dir. Pcial. Hospitales - Hospital El Dique - Ensenada
2025-246-99-301,ADQUISICION DE CRANEOPLASTIA,Procedimiento Abreviado,04/11/2025 11:00 Hrs.,Publicado,103.20.3.1 - Dir. Pcial. Hospitales - Hospital Simplemente Evita - Gonzalez Catán
2025-128-99-323,Procedimiento Abreviado N° 128/25,Procedimiento Abreviado,04/11/2025 12:00 Hrs.,Publicado,103.19.12.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Gutiérrez - La Plata
164-11985-PAB25,"Servicio de emergencias médicas ""Área Protegida""",Procedimiento Abreviado,04/11/2025 13:00 Hrs.,Publicado,164-MINISTERIO DE JUSTICIA -JEFATURA DEL SERVICIO PENITENCIARIO BONAERENSE
2025-416-99-268,AGUJAS CONCENTRICA PARA EMG,Procedimiento Abreviado,04/11/2025 14:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-485-101-265,SERVICIO DE RECARGA DE MATAFUEGO,Procedimiento Abreviado,05/11/2025 08:00 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-63-101-331,Pvc cristal y otros,Procedimiento Abreviado,05/11/2025 08:00 Hrs.,Publicado,105-DIRECCION DE HOSPITALES-DIRECCION PROVINCIAL DE HOSPITALES
2025-488-99-265,ADQUISICION DE RESMAS Y DVD,Procedimiento Abreviado,05/11/2025 08:00 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-442-99-265,ADQUISICION DE CLAVO ENDOMEDULAR PACIENTE GUZMAN AGUSTIN NAZARENO,Procedimiento Abreviado,05/11/2025 08:30 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-40-101-350,Repuestos para para chiller Cooperan,Procedimiento Abreviado,05/11/2025 09:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-30-101-349,PROCEDIMIENTO ABREVIADO SAMO 30-2025  SOLUCIONES PARENTERALES,Procedimiento Abreviado,05/11/2025 09:00 Hrs.,Publicado,103.12.1.1 - Dir. Pcial. Hospitales - Hospital  N.S. Del Carmen - C. De Areco
2025-383-101-276,PA SAMO 383/2025,Procedimiento Abreviado,05/11/2025 09:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
2025-28-101-326,Medicamentos SAMO,Procedimiento Abreviado,05/11/2025 09:00 Hrs.,Publicado,103.17.3.1 - Dir. Pcial. Hospitales - Hospital Luciano Fortabat - Olavarría
2025-140-99-335,medicamentos,Procedimiento Abreviado,05/11/2025 09:00 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
2025-74-99-338,PROCEDIMIENTO ABREVIADO N°74/2025: MEDICAMENTOS PORGRAMA PROEPI,Procedimiento Abreviado,05/11/2025 09:30 Hrs.,Publicado,103.19.2.1 - Dir. Pcial. Hospitales - Hospital Dr. H. Cestino - Ensenada
2025-186-99-331,DETERMINACIONES PRO BNP,Procedimiento Abreviado,05/11/2025 09:30 Hrs.,Publicado,103.19.10.1 - Dir. Pcial. Hospitales - Hospital San J. De Dios - La Plata
2-0922-LPU25,TRAMITA RENOVACIÓN LICENCIAS UFED INSEYETS Y ADQUISICIÓN DEL PACK DE DESBLOQUEOS- MINISTERIO PÚBLICO,Licitación Pública,05/11/2025 10:00 Hrs.,Publicado,2 -PODER JUDICIAL-MINISTERIO PUBLICO-PROCURACION GENERAL
2025-56-99-298,REACTIVOS PARA HEMOTERAPIA,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.10.1.1 - Dir. Pcial. Hospitales - Hospital Julio De Vedia - 9 De Julio
2025-69-99-263,PROTESIS MONTES JOSEFINA DNI 50974814 -  Hospital GARRAHAM,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,101.6.0.1 - Direccion Pcial. de Redes y Regiones - Región Sanitaria I
2025-65-99-263,PROTESIS CASALLA JACK ELIBERTO - HMBB,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,101.6.0.1 - Direccion Pcial. de Redes y Regiones - Región Sanitaria I
2025-379-101-276,PROCEDIMIENTO ABREVIADO SAMO Nº 379/2025-HIAEP-SOR.MARIA LUDOVICA,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
2025-214-99-274,PROCEDIMIENTO ABREVIADO PA 214/25 RENTAS,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-222-99-309,PROCEDIMIENTO ABREVIADO N° 222 2025,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.19.18.1 - Dir. Pcial. Hospitales - Hospital A. Korn M. Romero
2025-75-99-338,Procedimiento Abreviado  N°75/2025 MEDICAMENTOS DE QUIROFANO,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.19.2.1 - Dir. Pcial. Hospitales - Hospital Dr. H. Cestino - Ensenada
2025-384-99-276,PA 384-2025,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
2025-63-101-293,MESA DE CIRUGIA,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.13.4.1 - Dir. Pcial. Hospitales - Hospital M.V.De Martinez - Tigre
2025-34-99-268,insumos de mantenimiento,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-415-99-268,fórmula enteral para Alimentación,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-42-101-259,DIALISIS: SOLUCIONES PARA MANTENIMIENTO DE EQUIPOS,Licitación Pública,05/11/2025 10:00 Hrs.,Publicado,103.14.9.1 - Dir. Pcial. Hospitales - Hospital Dr. N. López - Lanús
2025-487-99-265,"ADQUISICION SUTURA NYLON, SUTURA ACIDO POLIGLICOLICO Y SUTURA POLIPROPILENO",Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-135-99-335,Adquisición de Útiles Menores Médicos,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.15.5.1 - Dir. Pcial. Hospitales - Hospital Héroes De Malvinas - Merlo
2025-238-99-266,Adquisicion de productos farmaceuticos y medicinales,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.14.7.1 - Dir. Pcial. Hospitales - Hospital Evita - Lanús
2025-53-99-310,Adquisición de insumos para mantenimiento de equipos,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,96-MINISTERIO DE SALUD - SEDE CENTRAL - -DIRECCION PROVINCIAL INSTITUTO BIOLOGICO DR. TOMAS PERON
2025-139-99-358,ADQUISICION DE INSUMOS DE LIMPIEZA,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.15.2.1 - Dir. Pcial. Hospitales - Hospital  V. Lopez Y Planes - Gral Rodríguez
2025-98-99-277,Adquisicion de Descartables,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.11.1.1 - Dir. Pcial. Hospitales - Hospital Dr. A. Piñeyro - Junín
2025-58-101-278,Adqsuicion de Repuestos Ascensor Camillero N° 2,Procedimiento Abreviado,05/11/2025 10:00 Hrs.,Publicado,103.13.7.1 - Dir. Pcial. Hospitales - Hospital P.V De Cordero - San Fernando
2025-215-99-274,PROCEDIMIENTO ABREVIADO PA 215/25 RENTAS,Procedimiento Abreviado,05/11/2025 10:30 Hrs.,Publicado,103.14.15.1 - Dir. Pcial. Hospitales - Hospital Pte. Perón - Avellaneda
2025-89-101-277,Adquisición Insumos de cómputos e informatica,Procedimiento Abreviado,05/11/2025 10:30 Hrs.,Publicado,103.11.1.1 - Dir. Pcial. Hospitales - Hospital Dr. A. Piñeyro - Junín
2025-59-101-278,Adquisición de Sensores (S.P. O2) Descartables no Invasivos para uso Neonatal,Procedimiento Abreviado,05/11/2025 10:30 Hrs.,Publicado,103.13.7.1 - Dir. Pcial. Hospitales - Hospital P.V De Cordero - San Fernando
2025-232-101-262,REPUESTOS PARA EQUIPO DE ESTERILIZACION .,Procedimiento Abreviado,05/11/2025 11:00 Hrs.,Publicado,103.16.2.1 - Dir. Pcial. Hospitales - Hospital Dr. Alende - Mar Del Plata
2025-380-101-276,PROCEDIMIENTO ABREVIADO SAMO Nº 380/2025-HIAEP-SOR.MARIA LUDOVICA,Procedimiento Abreviado,05/11/2025 11:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
371-0915-LPU25,Licitacion Publica Nº 15/25 - Adquisicion de alimentos para festividades navideñas,Licitación Pública,05/11/2025 11:00 Hrs.,Publicado,371-MINISTERIO DE DESARROLLO SOCIAL-DIRECCION PROVINCIAL DE ATENCION INMEDIATA
2025-233-101-262,INSUMOS PARA INGENIERIA CLINICA,Procedimiento Abreviado,05/11/2025 11:00 Hrs.,Publicado,103.16.2.1 - Dir. Pcial. Hospitales - Hospital Dr. Alende - Mar Del Plata
2025-130-99-301,ADQUISICIÓN DE STENT BILIAR,Procedimiento Abreviado,05/11/2025 11:00 Hrs.,Publicado,103.20.3.1 - Dir. Pcial. Hospitales - Hospital Simplemente Evita - Gonzalez Catán
2025-272-99-301,ADQUISICIÓN DE MALLA DE CONTACTO VISCERAL,Procedimiento Abreviado,05/11/2025 11:00 Hrs.,Publicado,103.20.3.1 - Dir. Pcial. Hospitales - Hospital Simplemente Evita - Gonzalez Catán
2025-135-99-275,PA N° 135/2025 - INSUMOS PROTESICOS  - TRAUMATOLOGIA - H.Z.G. MARIANO Y LUCIANO  DE LA VEGA,Procedimiento Abreviado,05/11/2025 11:30 Hrs.,Publicado,103.15.6.1 - Dir. Pcial. Hospitales - Hospital M. Y L. De La Vega - Moreno
2025-314-99-268,PROTESIS,Procedimiento Abreviado,05/11/2025 12:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-426-99-260,PA 426-2025  2do llamado CATETER Y OTROS,Procedimiento Abreviado,05/11/2025 14:00 Hrs.,Publicado,103.19.8.1 - Dir. Pcial. Hospitales - Hospital Gral. San Martín - La Plata
2025-490-101-265,ADQUISICION DE CERRADURA ELECTROMAGNÉTICA,Procedimiento Abreviado,06/11/2025 08:00 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-30-2-128,Licitacion Privada N° 30/2025 - Adq. Protesis Pte. Bitshman Andres,Licitación Privada,06/11/2025 09:00 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-229-99-304,"CANULAS DE TQT, TET, AEROCAMARAS, Y OTROS DESCARTABLES",Procedimiento Abreviado,06/11/2025 09:00 Hrs.,Publicado,103.9.1.1 - Dir. Pcial. Hospitales - Hospital J.Penna Bahía Blanca
2025-491-134-265,ADQUISICION DE PRODUCTOS DE LIMPIEZA 2DO SEMESTRE,Procedimiento Abreviado,06/11/2025 09:00 Hrs.,Publicado,103.14.11.1 - Dir. Pcial. Hospitales - Hospital L. C. De Gandulfo - L De Zamora
2025-16-101-320,Adquisicion de PINTURA PARA EXTERIOR DEL HTAL para el periodo 2025.-,Procedimiento Abreviado,06/11/2025 09:00 Hrs.,Publicado,103.17.5.1 - Dir. Pcial. Hospitales - Hospital Cardenal Eduardo F. Pironio - Rauch
2025-244-99-128,Procedimiento Abreviado N° 244/2025 - Adq. Insumos Laboratorio,Procedimiento Abreviado,06/11/2025 09:30 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-230-99-304,PRACTICAS MEDICAS FUERA DE LA DEPENDENCIA -HEMODINAMIA,Procedimiento Abreviado,06/11/2025 09:30 Hrs.,Publicado,103.9.1.1 - Dir. Pcial. Hospitales - Hospital J.Penna Bahía Blanca
2025-38-2-304,SEGUNDO LLAMADO: SOLUCIONES PARENTERALES VARIAS,Licitación Privada,06/11/2025 10:00 Hrs.,Publicado,103.9.1.1 - Dir. Pcial. Hospitales - Hospital J.Penna Bahía Blanca
2025-438-101-260,ROPA DE TRABAJO,Procedimiento Abreviado,06/11/2025 10:00 Hrs.,Publicado,103.19.8.1 - Dir. Pcial. Hospitales - Hospital Gral. San Martín - La Plata
2025-70-99-263,PROTESIS PARA LA PTE GOROSITO JORGELINA - Hospital Municipal de Bahía Blanca,Procedimiento Abreviado,06/11/2025 10:00 Hrs.,Publicado,101.6.0.1 - Direccion Pcial. de Redes y Regiones - Región Sanitaria I
2025-72-101-128,Procedimiento Abreviado N° 72/2025 SAMO - Adq. Escritorios y Sillas,Procedimiento Abreviado,06/11/2025 10:00 Hrs.,Publicado,103.13.5.1 - Dir. Pcial. Hospitales - Hospital Eva Perón - San Martín
2025-264-99-293,PROCEDIMIENTO ABREVIADO N° 264/2025,Procedimiento Abreviado,06/11/2025 10:00 Hrs.,Publicado,103.13.4.1 - Dir. Pcial. Hospitales - Hospital M.V.De Martinez - Tigre
2025-54-119-275,PA 54/2025 - INSUMOS DESCARTABLES - LABORATORIO - SOLICITUD 742623 - UPA 12 HM5,Procedimiento Abreviado,06/11/2025 10:00 Hrs.,Publicado,103.15.6.1 - Dir. Pcial. Hospitales - Hospital M. Y L. De La Vega - Moreno
2025-16-101-347,PA 16-25 SAMO GRUPO ELECTROGENO,Procedimiento Abreviado,06/11/2025 10:00 Hrs.,Publicado,103.19.13.1 - Instituto de Hemoterapia - Instituto de Hemoterapia - La Plata
2025-133-2-276,LP 133-2025,Licitación Privada,06/11/2025 10:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
2025-91-99-317,Llamado a licitacion P.A. Nº 91-2025 Insumos Protésicos,Procedimiento Abreviado,06/11/2025 10:00 Hrs.,Publicado,101.6.0.9 - Direccion Pcial. de Redes y Regiones - Región Sanitaria IX
2025-414-99-268,INSUMOS DE DEPOSITO,Procedimiento Abreviado,06/11/2025 10:00 Hrs.,Publicado,103.19.9.1 - Dir. Pcial. Hospitales - Hospital Dr. R. Rossi - La Plata
2025-251-99-293,VARIOS FARMACIA DESIERTOS,Procedimiento Abreviado,06/11/2025 11:00 Hrs.,Publicado,103.13.4.1 - Dir. Pcial. Hospitales - Hospital M.V.De Martinez - Tigre
2025-3-151-314,Servicio de reparación de automotor repuesto y mano de obra,Procedimiento Abreviado,06/11/2025 11:00 Hrs.,Publicado,103.19.21.1 - Dir. Pcial. Hospitales - Hospital Dardo Rocha - Uribelarrea
2025-39-101-350,"REPARACION, DESINSTALACION Y REINSTALACION - AIRE ACONDICIONADO",Procedimiento Abreviado,06/11/2025 11:00 Hrs.,Publicado,103.14.12.1 - Dir. Pcial. Hospitales - Hospital Dr. I. Iriarte - Quilmes
2025-150-101-353,Provisión de soluciones parenterales.,Procedimiento Abreviado,06/11/2025 11:00 Hrs.,Publicado,99.23.1.1 - C.U.C.A.I.B.A. - Administración C.U.C.A.I.B.A.
2025-6-101-363,Procedimiento abreviado SAMO N°6-2025 Bienes de consumo para el área de capacitación.,Procedimiento Abreviado,06/11/2025 11:00 Hrs.,Publicado,105-DIRECCION DE HOSPITALES-DIRECCION PROVINCIAL DE HOSPITALES
2025-157-99-280,PAP 157/25 SEGUNDO LLAMADO - ADQUISICION DE PELICULA DIGITAL PARA MAMOGRAFIA,Procedimiento Abreviado,06/11/2025 11:00 Hrs.,Publicado,103.14.3.1 - Dir. Pcial. Hospitales - Hospital Dr. P. Fiorito - Avellaneda
2025-431-101-260,PA 431-25 (2DO LLAMADO) TIPS P/ EQUIPO DE OTOMISION,Procedimiento Abreviado,06/11/2025 11:00 Hrs.,Publicado,103.19.8.1 - Dir. Pcial. Hospitales - Hospital Gral. San Martín - La Plata
2025-134-2-276,LP 134-2025,Licitación Privada,06/11/2025 11:00 Hrs.,Publicado,103.19.7.1 - Dir. Pcial. Hospitales - Hospital Sor M. Ludovica - La Plata
2025-193-99-301,ADQUISICIÓN DE TORNILLOS CANULADOS,Procedimiento Abreviado,06/11/2025 11:00 Hrs.,Publicado,103.20.3.1 - Dir. Pcial. Hospitales - Hospital Simplemente Evita - Gonzalez Catán
614-0895-LPU25,ADQUISICIÓN DE INSUMOS TRAUMATOLÓGICOS DE URGENCIA DE ORIGEN NACIONAL E IMPORTADO,Licitación Pública,06/11/2025 11:00 Hrs.,Publicado,614 - ORGANISMO PROVINCIAL DE CONTRATACIONES
2025-151-99-301,ADQUISICIÓN DE CLAVO ENDO. SUPRAPATELAR,Procedimiento Abreviado,06/11/2025 11:00 Hrs.,Publicado,103.20.3.1 - Dir. Pcial. Hospitales - Hospital Simplemente Evita - Gonzalez Catán
2025-228-99-262,ADQ. INSUMOS DE PATOLOGÍA,Procedimiento Abreviado,06/11/2025 11:00 Hrs.,Publicado,103.16.2.1 - Dir. Pcial. Hospitales - Hospital Dr. Alende - Mar Del Plata
